Iter,O,D,aCost,bCost
5477,N001,N002,0.48314285700000004,1.337857143
5477,N001,N003,0.5331428570000001,1.3755574830000001
5477,N004,N002,0.516571428,1.352857143
5477,N004,N003,0.566571428,1.3684714416666668
5478,N001,N002,0.48314285700000004,1.337857143
5478,N001,N003,0.5331428570000001,1.3755574830000001
5478,N004,N002,0.516571428,1.352857143
5478,N004,N003,0.566571428,1.3684714416666668
5479,N001,N002,0.48314285700000004,1.337857143
5479,N001,N003,0.5331428570000001,1.3755574830000001
5479,N004,N002,0.516571428,1.352857143
5479,N004,N003,0.566571428,1.3684714416666668
5480,N001,N002,0.48314285700000004,1.337857143
5480,N001,N003,0.5331428570000001,1.3755574830000001
5480,N004,N002,0.516571428,1.352857143
5480,N004,N003,0.566571428,1.3684714416666668
5481,N001,N002,0.48314285700000004,1.337857143
5481,N001,N003,0.5331428570000001,1.3755574830000001
5481,N004,N002,0.516571428,1.352857143
5481,N004,N003,0.566571428,1.3684714416666668
5482,N001,N002,0.48314285700000004,1.337857143
5482,N001,N003,0.5331428570000001,1.3755574830000001
5482,N004,N002,0.516571428,1.352857143
5482,N004,N003,0.566571428,1.3684714416666668
5483,N001,N002,0.48314285700000004,1.337857143
5483,N001,N003,0.5331428570000001,1.3755574830000001
5483,N004,N002,0.516571428,1.352857143
5483,N004,N003,0.566571428,1.3684714416666668
5484,N001,N002,0.48314285700000004,1.337857143
5484,N001,N003,0.5331428570000001,1.3755574830000001
5484,N004,N002,0.516571428,1.352857143
5484,N004,N003,0.566571428,1.3684714416666668
5485,N001,N002,0.48314285700000004,1.337857143
5485,N001,N003,0.5331428570000001,1.3755574830000001
5485,N004,N002,0.516571428,1.352857143
5485,N004,N003,0.566571428,1.3684714416666668
5486,N001,N002,0.48314285700000004,1.337857143
5486,N001,N003,0.5331428570000001,1.3755574830000001
5486,N004,N002,0.516571428,1.352857143
5486,N004,N003,0.566571428,1.3684714416666668
5487,N001,N002,0.48314285700000004,1.337857143
5487,N001,N003,0.5331428570000001,1.3755574830000001
5487,N004,N002,0.516571428,1.352857143
5487,N004,N003,0.566571428,1.3684714416666668
5488,N001,N002,0.48314285700000004,1.337857143
5488,N001,N003,0.5331428570000001,1.3755574830000001
5488,N004,N002,0.516571428,1.352857143
5488,N004,N003,0.566571428,1.3684714416666668
5489,N001,N002,0.48314285700000004,1.337857143
5489,N001,N003,0.5331428570000001,1.3755574830000001
5489,N004,N002,0.516571428,1.352857143
5489,N004,N003,0.566571428,1.3684714416666668
5490,N001,N002,0.48314285700000004,1.337857143
5490,N001,N003,0.5331428570000001,1.3755574830000001
5490,N004,N002,0.516571428,1.352857143
5490,N004,N003,0.566571428,1.3684714416666668
5491,N001,N002,0.48314285700000004,1.337857143
5491,N001,N003,0.5331428570000001,1.3755574830000001
5491,N004,N002,0.516571428,1.352857143
5491,N004,N003,0.566571428,1.3684714416666668
5492,N001,N002,0.48314285700000004,1.337857143
5492,N001,N003,0.5331428570000001,1.3755574830000001
5492,N004,N002,0.516571428,1.352857143
5492,N004,N003,0.566571428,1.3684714416666668
5493,N001,N002,0.48314285700000004,1.337857143
5493,N001,N003,0.5331428570000001,1.3755574830000001
5493,N004,N002,0.516571428,1.352857143
5493,N004,N003,0.566571428,1.3684714416666668
5494,N001,N002,0.48314285700000004,1.337857143
5494,N001,N003,0.5331428570000001,1.3755574830000001
5494,N004,N002,0.516571428,1.352857143
5494,N004,N003,0.566571428,1.3684714416666668
5495,N001,N002,0.48314285700000004,1.337857143
5495,N001,N003,0.5331428570000001,1.3755574830000001
5495,N004,N002,0.516571428,1.352857143
5495,N004,N003,0.566571428,1.3684714416666668
5496,N001,N002,0.48314285700000004,1.337857143
5496,N001,N003,0.5331428570000001,1.3755574830000001
5496,N004,N002,0.516571428,1.352857143
5496,N004,N003,0.566571428,1.3684714416666668
5497,N001,N002,0.48314285700000004,1.337857143
5497,N001,N003,0.5331428570000001,1.3755574830000001
5497,N004,N002,0.516571428,1.352857143
5497,N004,N003,0.566571428,1.3684714416666668
5498,N001,N002,0.48314285700000004,1.337857143
5498,N001,N003,0.5331428570000001,1.3755574830000001
5498,N004,N002,0.516571428,1.352857143
5498,N004,N003,0.566571428,1.3684714416666668
5499,N001,N002,0.48314285700000004,1.337857143
5499,N001,N003,0.5331428570000001,1.3755574830000001
5499,N004,N002,0.516571428,1.352857143
5499,N004,N003,0.566571428,1.3684714416666668
5500,N001,N002,0.48314285700000004,1.337857143
5500,N001,N003,0.5331428570000001,1.3755574830000001
5500,N004,N002,0.516571428,1.352857143
5500,N004,N003,0.566571428,1.3684714416666668
5501,N001,N002,0.48314285700000004,1.337857143
5501,N001,N003,0.5331428570000001,1.3755574830000001
5501,N004,N002,0.516571428,1.352857143
5501,N004,N003,0.566571428,1.3684714416666668
5502,N001,N002,0.48314285700000004,1.337857143
5502,N001,N003,0.5331428570000001,1.3755574830000001
5502,N004,N002,0.516571428,1.352857143
5502,N004,N003,0.566571428,1.3684714416666668
5503,N001,N002,0.48314285700000004,1.337857143
5503,N001,N003,0.5331428570000001,1.3755574830000001
5503,N004,N002,0.516571428,1.352857143
5503,N004,N003,0.566571428,1.3684714416666668
5504,N001,N002,0.48314285700000004,1.337857143
5504,N001,N003,0.5331428570000001,1.3755574830000001
5504,N004,N002,0.516571428,1.352857143
5504,N004,N003,0.566571428,1.3684714416666668
5505,N001,N002,0.48314285700000004,1.337857143
5505,N001,N003,0.5331428570000001,1.3755574830000001
5505,N004,N002,0.516571428,1.352857143
5505,N004,N003,0.566571428,1.3684714416666668
5506,N001,N002,0.48314285700000004,1.337857143
5506,N001,N003,0.5331428570000001,1.3755574830000001
5506,N004,N002,0.516571428,1.352857143
5506,N004,N003,0.566571428,1.3684714416666668
5507,N001,N002,0.48314285700000004,1.337857143
5507,N001,N003,0.5331428570000001,1.3755574830000001
5507,N004,N002,0.516571428,1.352857143
5507,N004,N003,0.566571428,1.3684714416666668
5508,N001,N002,0.48314285700000004,1.337857143
5508,N001,N003,0.5331428570000001,1.3755574830000001
5508,N004,N002,0.516571428,1.352857143
5508,N004,N003,0.566571428,1.3684714416666668
5509,N001,N002,0.48314285700000004,1.337857143
5509,N001,N003,0.5331428570000001,1.3755574830000001
5509,N004,N002,0.516571428,1.352857143
5509,N004,N003,0.566571428,1.3684714416666668
5510,N001,N002,0.48314285700000004,1.337857143
5510,N001,N003,0.5331428570000001,1.3755574830000001
5510,N004,N002,0.516571428,1.352857143
5510,N004,N003,0.566571428,1.3684714416666668
5511,N001,N002,0.48314285700000004,1.337857143
5511,N001,N003,0.5331428570000001,1.3755574830000001
5511,N004,N002,0.516571428,1.352857143
5511,N004,N003,0.566571428,1.3684714416666668
5512,N001,N002,0.48314285700000004,1.337857143
5512,N001,N003,0.5331428570000001,1.3755574830000001
5512,N004,N002,0.516571428,1.352857143
5512,N004,N003,0.566571428,1.3684714416666668
5513,N001,N002,0.48314285700000004,1.337857143
5513,N001,N003,0.5331428570000001,1.3755574830000001
5513,N004,N002,0.516571428,1.352857143
5513,N004,N003,0.566571428,1.3684714416666668
5514,N001,N002,0.48314285700000004,1.337857143
5514,N001,N003,0.5331428570000001,1.3755574830000001
5514,N004,N002,0.516571428,1.352857143
5514,N004,N003,0.566571428,1.3684714416666668
5515,N001,N002,0.48314285700000004,1.337857143
5515,N001,N003,0.5331428570000001,1.3755574830000001
5515,N004,N002,0.516571428,1.352857143
5515,N004,N003,0.566571428,1.3684714416666668
5516,N001,N002,0.48314285700000004,1.337857143
5516,N001,N003,0.5331428570000001,1.3755574830000001
5516,N004,N002,0.516571428,1.352857143
5516,N004,N003,0.566571428,1.3684714416666668
5517,N001,N002,0.48314285700000004,1.337857143
5517,N001,N003,0.5331428570000001,1.3755574830000001
5517,N004,N002,0.516571428,1.352857143
5517,N004,N003,0.566571428,1.3684714416666668
5518,N001,N002,0.48314285700000004,1.337857143
5518,N001,N003,0.5331428570000001,1.3755574830000001
5518,N004,N002,0.516571428,1.352857143
5518,N004,N003,0.566571428,1.3684714416666668
5519,N001,N002,0.48314285700000004,1.337857143
5519,N001,N003,0.5331428570000001,1.3755574830000001
5519,N004,N002,0.516571428,1.352857143
5519,N004,N003,0.566571428,1.3684714416666668
5520,N001,N002,0.48314285700000004,1.337857143
5520,N001,N003,0.5331428570000001,1.3755574830000001
5520,N004,N002,0.516571428,1.352857143
5520,N004,N003,0.566571428,1.3684714416666668
5521,N001,N002,0.48314285700000004,1.337857143
5521,N001,N003,0.5331428570000001,1.3755574830000001
5521,N004,N002,0.516571428,1.352857143
5521,N004,N003,0.566571428,1.3684714416666668
5522,N001,N002,0.48314285700000004,1.337857143
5522,N001,N003,0.5331428570000001,1.3755574830000001
5522,N004,N002,0.516571428,1.352857143
5522,N004,N003,0.566571428,1.3684714416666668
5523,N001,N002,0.48314285700000004,1.337857143
5523,N001,N003,0.5331428570000001,1.3755574830000001
5523,N004,N002,0.516571428,1.352857143
5523,N004,N003,0.566571428,1.3684714416666668
5524,N001,N002,0.48314285700000004,1.337857143
5524,N001,N003,0.5331428570000001,1.3755574830000001
5524,N004,N002,0.516571428,1.352857143
5524,N004,N003,0.566571428,1.3684714416666668
5525,N001,N002,0.48314285700000004,1.337857143
5525,N001,N003,0.5331428570000001,1.3755574830000001
5525,N004,N002,0.516571428,1.352857143
5525,N004,N003,0.566571428,1.3684714416666668
5526,N001,N002,0.48314285700000004,1.337857143
5526,N001,N003,0.5331428570000001,1.3755574830000001
5526,N004,N002,0.516571428,1.352857143
5526,N004,N003,0.566571428,1.3684714416666668
5527,N001,N002,0.48314285700000004,1.337857143
5527,N001,N003,0.5331428570000001,1.3755574830000001
5527,N004,N002,0.516571428,1.352857143
5527,N004,N003,0.566571428,1.3684714416666668
5528,N001,N002,0.48314285700000004,1.337857143
5528,N001,N003,0.5331428570000001,1.3755574830000001
5528,N004,N002,0.516571428,1.352857143
5528,N004,N003,0.566571428,1.3684714416666668
5529,N001,N002,0.48314285700000004,1.337857143
5529,N001,N003,0.5331428570000001,1.3755574830000001
5529,N004,N002,0.516571428,1.352857143
5529,N004,N003,0.566571428,1.3684714416666668
5530,N001,N002,0.48314285700000004,1.337857143
5530,N001,N003,0.5331428570000001,1.3755574830000001
5530,N004,N002,0.516571428,1.352857143
5530,N004,N003,0.566571428,1.3684714416666668
5531,N001,N002,0.48314285700000004,1.337857143
5531,N001,N003,0.5331428570000001,1.3755574830000001
5531,N004,N002,0.516571428,1.352857143
5531,N004,N003,0.566571428,1.3684714416666668
5532,N001,N002,0.48314285700000004,1.337857143
5532,N001,N003,0.5331428570000001,1.3755574830000001
5532,N004,N002,0.516571428,1.352857143
5532,N004,N003,0.566571428,1.3684714416666668
5533,N001,N002,0.48314285700000004,1.337857143
5533,N001,N003,0.5331428570000001,1.3755574830000001
5533,N004,N002,0.516571428,1.352857143
5533,N004,N003,0.566571428,1.3684714416666668
5534,N001,N002,0.48314285700000004,1.337857143
5534,N001,N003,0.5331428570000001,1.3755574830000001
5534,N004,N002,0.516571428,1.352857143
5534,N004,N003,0.566571428,1.3684714416666668
5535,N001,N002,0.48314285700000004,1.337857143
5535,N001,N003,0.5331428570000001,1.3755574830000001
5535,N004,N002,0.516571428,1.352857143
5535,N004,N003,0.566571428,1.3684714416666668
5536,N001,N002,0.48314285700000004,1.337857143
5536,N001,N003,0.5331428570000001,1.3755574830000001
5536,N004,N002,0.516571428,1.352857143
5536,N004,N003,0.566571428,1.3684714416666668
5537,N001,N002,0.48314285700000004,1.337857143
5537,N001,N003,0.5331428570000001,1.3755574830000001
5537,N004,N002,0.516571428,1.352857143
5537,N004,N003,0.566571428,1.3684714416666668
5538,N001,N002,0.48314285700000004,1.337857143
5538,N001,N003,0.5331428570000001,1.3755574830000001
5538,N004,N002,0.516571428,1.352857143
5538,N004,N003,0.566571428,1.3684714416666668
5539,N001,N002,0.48314285700000004,1.337857143
5539,N001,N003,0.5331428570000001,1.3755574830000001
5539,N004,N002,0.516571428,1.352857143
5539,N004,N003,0.566571428,1.3684714416666668
5540,N001,N002,0.48314285700000004,1.337857143
5540,N001,N003,0.5331428570000001,1.3755574830000001
5540,N004,N002,0.516571428,1.352857143
5540,N004,N003,0.566571428,1.3684714416666668
5541,N001,N002,0.48314285700000004,1.337857143
5541,N001,N003,0.5331428570000001,1.3755574830000001
5541,N004,N002,0.516571428,1.352857143
5541,N004,N003,0.566571428,1.3684714416666668
5542,N001,N002,0.48314285700000004,1.337857143
5542,N001,N003,0.5331428570000001,1.3755574830000001
5542,N004,N002,0.516571428,1.352857143
5542,N004,N003,0.566571428,1.3684714416666668
5543,N001,N002,0.48314285700000004,1.337857143
5543,N001,N003,0.5331428570000001,1.3755574830000001
5543,N004,N002,0.516571428,1.352857143
5543,N004,N003,0.566571428,1.3684714416666668
5544,N001,N002,0.48314285700000004,1.337857143
5544,N001,N003,0.5331428570000001,1.3755574830000001
5544,N004,N002,0.516571428,1.352857143
5544,N004,N003,0.566571428,1.3684714416666668
5545,N001,N002,0.48314285700000004,1.337857143
5545,N001,N003,0.5331428570000001,1.3755574830000001
5545,N004,N002,0.516571428,1.352857143
5545,N004,N003,0.566571428,1.3684714416666668
5546,N001,N002,0.48314285700000004,1.337857143
5546,N001,N003,0.5331428570000001,1.3755574830000001
5546,N004,N002,0.516571428,1.352857143
5546,N004,N003,0.566571428,1.3684714416666668
5547,N001,N002,0.48314285700000004,1.337857143
5547,N001,N003,0.5331428570000001,1.3755574830000001
5547,N004,N002,0.516571428,1.352857143
5547,N004,N003,0.566571428,1.3684714416666668
5548,N001,N002,0.48314285700000004,1.337857143
5548,N001,N003,0.5331428570000001,1.3755574830000001
5548,N004,N002,0.516571428,1.352857143
5548,N004,N003,0.566571428,1.3684714416666668
5549,N001,N002,0.48314285700000004,1.337857143
5549,N001,N003,0.5331428570000001,1.3755574830000001
5549,N004,N002,0.516571428,1.352857143
5549,N004,N003,0.566571428,1.3684714416666668
5550,N001,N002,0.48314285700000004,1.337857143
5550,N001,N003,0.5331428570000001,1.3755574830000001
5550,N004,N002,0.516571428,1.352857143
5550,N004,N003,0.566571428,1.3684714416666668
5551,N001,N002,0.48314285700000004,1.337857143
5551,N001,N003,0.5331428570000001,1.3755574830000001
5551,N004,N002,0.516571428,1.352857143
5551,N004,N003,0.566571428,1.3684714416666668
5552,N001,N002,0.48314285700000004,1.337857143
5552,N001,N003,0.5331428570000001,1.3755574830000001
5552,N004,N002,0.516571428,1.352857143
5552,N004,N003,0.566571428,1.3684714416666668
5553,N001,N002,0.48314285700000004,1.337857143
5553,N001,N003,0.5331428570000001,1.3755574830000001
5553,N004,N002,0.516571428,1.352857143
5553,N004,N003,0.566571428,1.3684714416666668
5554,N001,N002,0.48314285700000004,1.337857143
5554,N001,N003,0.5331428570000001,1.3755574830000001
5554,N004,N002,0.516571428,1.352857143
5554,N004,N003,0.566571428,1.3684714416666668
5555,N001,N002,0.48314285700000004,1.337857143
5555,N001,N003,0.5331428570000001,1.3755574830000001
5555,N004,N002,0.516571428,1.352857143
5555,N004,N003,0.566571428,1.3684714416666668
5556,N001,N002,0.48314285700000004,1.337857143
5556,N001,N003,0.5331428570000001,1.3755574830000001
5556,N004,N002,0.516571428,1.352857143
5556,N004,N003,0.566571428,1.3684714416666668
5557,N001,N002,0.48314285700000004,1.337857143
5557,N001,N003,0.5331428570000001,1.3755574830000001
5557,N004,N002,0.516571428,1.352857143
5557,N004,N003,0.566571428,1.3684714416666668
5558,N001,N002,0.48314285700000004,1.337857143
5558,N001,N003,0.5331428570000001,1.3755574830000001
5558,N004,N002,0.516571428,1.352857143
5558,N004,N003,0.566571428,1.3684714416666668
5559,N001,N002,0.48314285700000004,1.337857143
5559,N001,N003,0.5331428570000001,1.3755574830000001
5559,N004,N002,0.516571428,1.352857143
5559,N004,N003,0.566571428,1.3684714416666668
5560,N001,N002,0.48314285700000004,1.337857143
5560,N001,N003,0.5331428570000001,1.3755574830000001
5560,N004,N002,0.516571428,1.352857143
5560,N004,N003,0.566571428,1.3684714416666668
5561,N001,N002,0.48314285700000004,1.337857143
5561,N001,N003,0.5331428570000001,1.3755574830000001
5561,N004,N002,0.516571428,1.352857143
5561,N004,N003,0.566571428,1.3684714416666668
5562,N001,N002,0.48314285700000004,1.337857143
5562,N001,N003,0.5331428570000001,1.3755574830000001
5562,N004,N002,0.516571428,1.352857143
5562,N004,N003,0.566571428,1.3684714416666668
5563,N001,N002,0.48314285700000004,1.337857143
5563,N001,N003,0.5331428570000001,1.3755574830000001
5563,N004,N002,0.516571428,1.352857143
5563,N004,N003,0.566571428,1.3684714416666668
5564,N001,N002,0.48314285700000004,1.337857143
5564,N001,N003,0.5331428570000001,1.3755574830000001
5564,N004,N002,0.516571428,1.352857143
5564,N004,N003,0.566571428,1.3684714416666668
5565,N001,N002,0.48314285700000004,1.337857143
5565,N001,N003,0.5331428570000001,1.3755574830000001
5565,N004,N002,0.516571428,1.352857143
5565,N004,N003,0.566571428,1.3684714416666668
5566,N001,N002,0.48314285700000004,1.337857143
5566,N001,N003,0.5331428570000001,1.3755574830000001
5566,N004,N002,0.516571428,1.352857143
5566,N004,N003,0.566571428,1.3684714416666668
5567,N001,N002,0.48314285700000004,1.337857143
5567,N001,N003,0.5331428570000001,1.3755574830000001
5567,N004,N002,0.516571428,1.352857143
5567,N004,N003,0.566571428,1.3684714416666668
5568,N001,N002,0.48314285700000004,1.337857143
5568,N001,N003,0.5331428570000001,1.3755574830000001
5568,N004,N002,0.516571428,1.352857143
5568,N004,N003,0.566571428,1.3684714416666668
5569,N001,N002,0.48314285700000004,1.337857143
5569,N001,N003,0.5331428570000001,1.3755574830000001
5569,N004,N002,0.516571428,1.352857143
5569,N004,N003,0.566571428,1.3684714416666668
5570,N001,N002,0.48314285700000004,1.337857143
5570,N001,N003,0.5331428570000001,1.3755574830000001
5570,N004,N002,0.516571428,1.352857143
5570,N004,N003,0.566571428,1.3684714416666668
5571,N001,N002,0.48314285700000004,1.337857143
5571,N001,N003,0.5331428570000001,1.3755574830000001
5571,N004,N002,0.516571428,1.352857143
5571,N004,N003,0.566571428,1.3684714416666668
5572,N001,N002,0.48314285700000004,1.337857143
5572,N001,N003,0.5331428570000001,1.3755574830000001
5572,N004,N002,0.516571428,1.352857143
5572,N004,N003,0.566571428,1.3684714416666668
5573,N001,N002,0.48314285700000004,1.337857143
5573,N001,N003,0.5331428570000001,1.3755574830000001
5573,N004,N002,0.516571428,1.352857143
5573,N004,N003,0.566571428,1.3684714416666668
5574,N001,N002,0.48314285700000004,1.337857143
5574,N001,N003,0.5331428570000001,1.3755574830000001
5574,N004,N002,0.516571428,1.352857143
5574,N004,N003,0.566571428,1.3684714416666668
5575,N001,N002,0.48314285700000004,1.337857143
5575,N001,N003,0.5331428570000001,1.3755574830000001
5575,N004,N002,0.516571428,1.352857143
5575,N004,N003,0.566571428,1.3684714416666668
5576,N001,N002,0.48314285700000004,1.337857143
5576,N001,N003,0.5331428570000001,1.3755574830000001
5576,N004,N002,0.516571428,1.352857143
5576,N004,N003,0.566571428,1.3684714416666668
5577,N001,N002,0.48314285700000004,1.337857143
5577,N001,N003,0.5331428570000001,1.3755574830000001
5577,N004,N002,0.516571428,1.352857143
5577,N004,N003,0.566571428,1.3684714416666668
5578,N001,N002,0.48314285700000004,1.337857143
5578,N001,N003,0.5331428570000001,1.3755574830000001
5578,N004,N002,0.516571428,1.352857143
5578,N004,N003,0.566571428,1.3684714416666668
5579,N001,N002,0.48314285700000004,1.337857143
5579,N001,N003,0.5331428570000001,1.3755574830000001
5579,N004,N002,0.516571428,1.352857143
5579,N004,N003,0.566571428,1.3684714416666668
5580,N001,N002,0.48314285700000004,1.337857143
5580,N001,N003,0.5331428570000001,1.3755574830000001
5580,N004,N002,0.516571428,1.352857143
5580,N004,N003,0.566571428,1.3684714416666668
5581,N001,N002,0.48314285700000004,1.337857143
5581,N001,N003,0.5331428570000001,1.3755574830000001
5581,N004,N002,0.516571428,1.352857143
5581,N004,N003,0.566571428,1.3684714416666668
5582,N001,N002,0.48314285700000004,1.337857143
5582,N001,N003,0.5331428570000001,1.3755574830000001
5582,N004,N002,0.516571428,1.352857143
5582,N004,N003,0.566571428,1.3684714416666668
5583,N001,N002,0.48314285700000004,1.337857143
5583,N001,N003,0.5331428570000001,1.3755574830000001
5583,N004,N002,0.516571428,1.352857143
5583,N004,N003,0.566571428,1.3684714416666668
5584,N001,N002,0.48314285700000004,1.337857143
5584,N001,N003,0.5331428570000001,1.3755574830000001
5584,N004,N002,0.516571428,1.352857143
5584,N004,N003,0.566571428,1.3684714416666668
5585,N001,N002,0.48314285700000004,1.337857143
5585,N001,N003,0.5331428570000001,1.3755574830000001
5585,N004,N002,0.516571428,1.352857143
5585,N004,N003,0.566571428,1.3684714416666668
5586,N001,N002,0.48314285700000004,1.337857143
5586,N001,N003,0.5331428570000001,1.3755574830000001
5586,N004,N002,0.516571428,1.352857143
5586,N004,N003,0.566571428,1.3684714416666668
5587,N001,N002,0.48314285700000004,1.337857143
5587,N001,N003,0.5331428570000001,1.3755574830000001
5587,N004,N002,0.516571428,1.352857143
5587,N004,N003,0.566571428,1.3684714416666668
5588,N001,N002,0.48314285700000004,1.337857143
5588,N001,N003,0.5331428570000001,1.3755574830000001
5588,N004,N002,0.516571428,1.352857143
5588,N004,N003,0.566571428,1.3684714416666668
5589,N001,N002,0.48314285700000004,1.337857143
5589,N001,N003,0.5331428570000001,1.3755574830000001
5589,N004,N002,0.516571428,1.352857143
5589,N004,N003,0.566571428,1.3684714416666668
5590,N001,N002,0.48314285700000004,1.337857143
5590,N001,N003,0.5331428570000001,1.3755574830000001
5590,N004,N002,0.516571428,1.352857143
5590,N004,N003,0.566571428,1.3684714416666668
5591,N001,N002,0.48314285700000004,1.337857143
5591,N001,N003,0.5331428570000001,1.3755574830000001
5591,N004,N002,0.516571428,1.352857143
5591,N004,N003,0.566571428,1.3684714416666668
5592,N001,N002,0.48314285700000004,1.337857143
5592,N001,N003,0.5331428570000001,1.3755574830000001
5592,N004,N002,0.516571428,1.352857143
5592,N004,N003,0.566571428,1.3684714416666668
5593,N001,N002,0.48314285700000004,1.337857143
5593,N001,N003,0.5331428570000001,1.3755574830000001
5593,N004,N002,0.516571428,1.352857143
5593,N004,N003,0.566571428,1.3684714416666668
5594,N001,N002,0.48314285700000004,1.337857143
5594,N001,N003,0.5331428570000001,1.3755574830000001
5594,N004,N002,0.516571428,1.352857143
5594,N004,N003,0.566571428,1.3684714416666668
5595,N001,N002,0.48314285700000004,1.337857143
5595,N001,N003,0.5331428570000001,1.3755574830000001
5595,N004,N002,0.516571428,1.352857143
5595,N004,N003,0.566571428,1.3684714416666668
5596,N001,N002,0.48314285700000004,1.337857143
5596,N001,N003,0.5331428570000001,1.3755574830000001
5596,N004,N002,0.516571428,1.352857143
5596,N004,N003,0.566571428,1.3684714416666668
5597,N001,N002,0.48314285700000004,1.337857143
5597,N001,N003,0.5331428570000001,1.3755574830000001
5597,N004,N002,0.516571428,1.352857143
5597,N004,N003,0.566571428,1.3684714416666668
5598,N001,N002,0.48314285700000004,1.337857143
5598,N001,N003,0.5331428570000001,1.3755574830000001
5598,N004,N002,0.516571428,1.352857143
5598,N004,N003,0.566571428,1.3684714416666668
5599,N001,N002,0.48314285700000004,1.337857143
5599,N001,N003,0.5331428570000001,1.3755574830000001
5599,N004,N002,0.516571428,1.352857143
5599,N004,N003,0.566571428,1.3684714416666668
5600,N001,N002,0.48314285700000004,1.337857143
5600,N001,N003,0.5331428570000001,1.3755574830000001
5600,N004,N002,0.516571428,1.352857143
5600,N004,N003,0.566571428,1.3684714416666668
5601,N001,N002,0.48314285700000004,1.337857143
5601,N001,N003,0.5331428570000001,1.3755574830000001
5601,N004,N002,0.516571428,1.352857143
5601,N004,N003,0.566571428,1.3684714416666668
5602,N001,N002,0.48314285700000004,1.337857143
5602,N001,N003,0.5331428570000001,1.3755574830000001
5602,N004,N002,0.516571428,1.352857143
5602,N004,N003,0.566571428,1.3684714416666668
5603,N001,N002,0.48314285700000004,1.337857143
5603,N001,N003,0.5331428570000001,1.3755574830000001
5603,N004,N002,0.516571428,1.352857143
5603,N004,N003,0.566571428,1.3684714416666668
5604,N001,N002,0.48314285700000004,1.337857143
5604,N001,N003,0.5331428570000001,1.3755574830000001
5604,N004,N002,0.516571428,1.352857143
5604,N004,N003,0.566571428,1.3684714416666668
5605,N001,N002,0.48314285700000004,1.337857143
5605,N001,N003,0.5331428570000001,1.3755574830000001
5605,N004,N002,0.516571428,1.352857143
5605,N004,N003,0.566571428,1.3684714416666668
5606,N001,N002,0.48314285700000004,1.337857143
5606,N001,N003,0.5331428570000001,1.3755574830000001
5606,N004,N002,0.516571428,1.352857143
5606,N004,N003,0.566571428,1.3684714416666668
5607,N001,N002,0.48314285700000004,1.337857143
5607,N001,N003,0.5331428570000001,1.3755574830000001
5607,N004,N002,0.516571428,1.352857143
5607,N004,N003,0.566571428,1.3684714416666668
5608,N001,N002,0.48314285700000004,1.337857143
5608,N001,N003,0.5331428570000001,1.3755574830000001
5608,N004,N002,0.516571428,1.352857143
5608,N004,N003,0.566571428,1.3684714416666668
5609,N001,N002,0.48314285700000004,1.337857143
5609,N001,N003,0.5331428570000001,1.3755574830000001
5609,N004,N002,0.516571428,1.352857143
5609,N004,N003,0.566571428,1.3684714416666668
5610,N001,N002,0.48314285700000004,1.337857143
5610,N001,N003,0.5331428570000001,1.3755574830000001
5610,N004,N002,0.516571428,1.352857143
5610,N004,N003,0.566571428,1.3684714416666668
5611,N001,N002,0.48314285700000004,1.337857143
5611,N001,N003,0.5331428570000001,1.3755574830000001
5611,N004,N002,0.516571428,1.352857143
5611,N004,N003,0.566571428,1.3684714416666668
5612,N001,N002,0.48314285700000004,1.337857143
5612,N001,N003,0.5331428570000001,1.3755574830000001
5612,N004,N002,0.516571428,1.352857143
5612,N004,N003,0.566571428,1.3684714416666668
5613,N001,N002,0.48314285700000004,1.337857143
5613,N001,N003,0.5331428570000001,1.3755574830000001
5613,N004,N002,0.516571428,1.352857143
5613,N004,N003,0.566571428,1.3684714416666668
5614,N001,N002,0.48314285700000004,1.337857143
5614,N001,N003,0.5331428570000001,1.3755574830000001
5614,N004,N002,0.516571428,1.352857143
5614,N004,N003,0.566571428,1.3684714416666668
5615,N001,N002,0.48314285700000004,1.337857143
5615,N001,N003,0.5331428570000001,1.3755574830000001
5615,N004,N002,0.516571428,1.352857143
5615,N004,N003,0.566571428,1.3684714416666668
5616,N001,N002,0.48314285700000004,1.337857143
5616,N001,N003,0.5331428570000001,1.3755574830000001
5616,N004,N002,0.516571428,1.352857143
5616,N004,N003,0.566571428,1.3684714416666668
5617,N001,N002,0.48314285700000004,1.337857143
5617,N001,N003,0.5331428570000001,1.3755574830000001
5617,N004,N002,0.516571428,1.352857143
5617,N004,N003,0.566571428,1.3684714416666668
5618,N001,N002,0.48314285700000004,1.337857143
5618,N001,N003,0.5331428570000001,1.3755574830000001
5618,N004,N002,0.516571428,1.352857143
5618,N004,N003,0.566571428,1.3684714416666668
5619,N001,N002,0.48314285700000004,1.337857143
5619,N001,N003,0.5331428570000001,1.3755574830000001
5619,N004,N002,0.516571428,1.352857143
5619,N004,N003,0.566571428,1.3684714416666668
5620,N001,N002,0.48314285700000004,1.337857143
5620,N001,N003,0.5331428570000001,1.3755574830000001
5620,N004,N002,0.516571428,1.352857143
5620,N004,N003,0.566571428,1.3684714416666668
5621,N001,N002,0.48314285700000004,1.337857143
5621,N001,N003,0.5331428570000001,1.3755574830000001
5621,N004,N002,0.516571428,1.352857143
5621,N004,N003,0.566571428,1.3684714416666668
5622,N001,N002,0.48314285700000004,1.337857143
5622,N001,N003,0.5331428570000001,1.3755574830000001
